No.;Time;Comment;Scramble;Date;P.1
2013;4.54;;U B' R L' U' R B' U' l r u';2026-03-25 13:53:04;4.54
2014;5.50;;R' L' R' B R L' U L r' b';2026-03-25 13:53:26;5.50
2015;6.44;;R' B' R U' L R U' L' b u;2026-03-25 13:53:53;6.44
2016;6.40;;U' L' B U' R' U' B L' r b' u';2026-03-25 13:54:10;6.40
2017;6.44;;L R' U' L' U' B R U l r b u';2026-03-25 13:54:35;6.44
2018;4.76;;U' B L R' B' U R' U' L' l u;2026-03-25 13:54:56;4.76
2019;4.92;;R L' B R U' L U L' l' r b';2026-03-25 13:55:17;4.92
2020;3.36;;L R' U' B U' B R L l' r u;2026-03-25 13:55:37;3.36
2021;7.08;;U' B L' R U' B U' R' l r b' u;2026-03-25 13:56:02;7.08
2022;5.96;;B' R' B U R' B L' U' r b' u;2026-03-25 13:56:29;5.96
2023;5.89;;L' B L' R U' L' B U l' r' b';2026-03-25 13:56:51;5.89
2024;7.43;;U' B' L R' B' R U L l r' b' u;2026-03-25 13:57:15;7.43
2025;4.66;;L' B R U' B R U B' L' l' b u';2026-03-25 13:57:37;4.66
2026;7.27;;L B L U R B L R' r' u;2026-03-25 13:58:05;7.27
2027;5.48;;R U' L' U B L U R' r' u';2026-03-25 13:58:29;5.48
2028;6.63;;L B R' U B R L' B' l' r u';2026-03-25 13:58:53;6.63
2029;7.67;;R' U' R' B U' B' L R' U' l' b u;2026-03-25 14:04:10;7.67
2030;4.83;;R' L B' L' R L U' R U' r' b u';2026-03-25 14:04:36;4.83
2031;3.67;;L' U' R' U R U' R' U' l r;2026-03-25 14:05:00;3.67
2032;8.52;;R U B' U B' R L' B' U l';2026-03-25 14:05:23;8.52
2033;5.75;;L' B U' R' L B U' L' l' r b' u;2026-03-25 14:05:47;5.75
2034;5.78;;U' R' L U R' U B L l r u';2026-03-25 14:06:09;5.78
2035;5.57;;B U L U R B' L' R r b;2026-03-25 14:06:27;5.57
2036;4.07;;L' B' U B' U' L' R' U' r' b;2026-03-25 14:06:48;4.07
2037;4.10;;U' B U B' R' L' R U' b;2026-03-25 14:07:03;4.10
2038;4.16;;B' R' B U' B' L U R' L' l' r u';2026-03-25 14:07:26;4.16
2039;5.03;;B' U R' B U L' R B' l' r' u;2026-03-25 14:07:51;5.03
2040;8.47;;L' B R' L B' L' U L' l' r' b;2026-03-25 14:08:38;8.47
2041;5.25;;R L' U' B' U' L' R' L' l' r b u;2026-03-25 14:09:04;5.25
2042;4.26;;U R' L U L U R U l r b';2026-03-25 14:09:23;4.26
2043;5.83;;B R' L R' U' R' B U l b';2026-03-26 13:15:44;5.83
2044;5.88;;L U' R' B' L U' B L U l b;2026-03-26 13:16:06;5.88
2045;4.44;;B' L' U R U' L' B' L l' r' b' u;2026-03-26 13:16:33;4.44
2046;3.11;;B U L' U B' R' B U' l' r' u';2026-03-26 13:16:58;3.11
2047;4.33;;L' B L R B' U' R B' U r' b';2026-03-26 13:17:31;4.33
2048;7.09;;B' U' B' L' B' L' R' U l u';2026-03-26 13:17:47;7.09
2049;9.56;;U' B' U R' B L' B U' l;2026-03-26 13:18:06;9.56
2050;3.69;;U' L' R' B L' B' R' U l b;2026-03-26 13:18:34;3.69
2051;9.35;;L U R L' U B' U' L' U l' r' b' u';2026-03-26 13:18:56;9.35
2052;4.37;;L R L B' U' B L R' U' r' b u';2026-03-26 13:19:20;4.37
2053;7.03;;L R B L R' L U B' l;2026-03-26 13:19:38;7.03
2054;5.59;;U L B' R L B L' U' l b;2026-03-26 13:19:55;5.59
2055;8.32+;;R U L R U' B L R' l' r' b';2026-03-26 13:20:28;6.32
2056;3.44;;L' B L U' R U L U' u';2026-03-26 13:20:50;3.44
2057;DNF(5.15);;B' R U L' B U' B U' b';2026-03-26 13:21:12;5.15
2058;5.60;;U' R L' B' U B R' L l' r' b' u';2026-03-26 13:21:46;5.60
2059;6.14;;R' L' U L B U' L R' U' l' r b' u;2026-03-26 13:22:20;6.14
2060;3.79;;B' L' R L' U' L U' L b;2026-03-26 13:22:37;3.79
2061;6.06;;R' L B' L' R B R B' r' u;2026-03-26 13:22:51;6.06
2062;4.36;;L R L R L' U B L' U l' r' b';2026-03-26 13:23:17;4.36
2063;4.42;;L R U B' R' L U' L' l' r u';2026-03-26 13:23:39;4.42
2064;4.82;;R U R' L' R' B' R U' r' b u;2026-03-26 13:23:59;4.82
2065;5.80;;L' U R B' U B' R L' r u;2026-03-26 13:24:25;5.80
2066;6.41;;U R B R' B L' R L U' l r' u';2026-03-26 13:24:47;6.41
2067;5.60;;L' B U' R' L' R L' U' l b';2026-03-26 13:25:09;5.60
2068;4.67;;U B' R B' R L B' U l r b' u;2026-03-26 13:25:32;4.67
2069;5.89;;L B U' R B' L U' L U' l' r b';2026-03-30 14:22:18;5.89
2070;4.32;;B L' R U' L' R' U R l' b';2026-03-30 14:22:39;4.32
2071;6.67;;L R L' B' L R U' L r u;2026-03-30 14:23:00;6.67
2072;4.16;;R L B U B' U B' L r';2026-03-30 14:23:22;4.16
2073;5.69;;U L B' U L' R U' R' r' b';2026-03-30 14:23:40;5.69
2074;9.27+;;U' B R L U' L' R L' l' r' u';2026-03-30 14:24:11;7.27
2075;5.89;;R' B' U R B' U R U l r b' u;2026-03-30 14:24:41;5.89
2076;7.21;;U' B' R B L B U' R l b';2026-03-30 14:25:15;7.21
2077;4.62;;U' B L' B U L B R' U' l' r' b u;2026-03-30 14:25:41;4.62
2078;9.05;;R L U' R' B R L U' l' r u;2026-03-30 14:26:44;9.05
2079;6.22;;R' L' B' U L U' L' R' l' b u;2026-03-30 14:27:07;6.22
2080;5.98;;L B R' U' B R' B L' l' r b;2026-03-30 14:27:30;5.98
2081;10.36;;R B' L R' U L' R L l' r' b';2026-03-30 14:27:51;10.36
2082;6.14;;U B L' U L' R' L' U L r' b;2026-03-30 14:28:25;6.14
2083;4.39;;R' L U' R B R L U';2026-03-30 14:28:59;4.39
2084;3.66;;R L' R L' R U' B R L l';2026-03-30 14:29:20;3.66
2085;8.14;;B U L B U' B U' L U' l' b;2026-03-30 14:29:41;8.14
2086;5.14;;L B U' B' R B R' U' r b u;2026-03-30 14:30:05;5.14
2087;6.13;;L' R' U' L' R' U R' U l' r' b;2026-03-30 14:30:26;6.13
2088;5.49;;L R L R' B L R B' U' l' b' u;2026-03-30 14:30:51;5.49
2089;3.90;;B' L' U B' L R' U B U' r' u;2026-03-30 14:31:19;3.90
2090;7.70;;B U B' U R' L' R' U l r' b u';2026-03-30 14:31:39;7.70
2091;5.67;;B' R B U R' U' L U' r' b';2026-03-30 14:32:07;5.67
2092;4.80;;U' B' R L' B' L B' L l' r b u;2026-03-30 14:32:34;4.80
2093;4.52;;R L' U B R U B' L' R l' r';2026-03-30 14:32:54;4.52
2094;4.11;;B' R' B' R' B' U' B' U' l' r' b;2026-03-30 14:33:17;4.11
2095;7.00;;B' U' R' B L R' L B l r';2026-03-30 14:33:44;7.00
2096;7.15;;L' R U' B' R B' L' U' l r' b;2026-03-30 14:34:04;7.15
2097;7.58;;U' B U' L B' R L U' l u';2026-03-30 14:34:29;7.58
2098;5.15;;L' B L R U' B L U l' r' b';2026-03-30 14:34:52;5.15
2099;5.68;;L B' R' B' L U R' B l' r u';2026-03-30 14:35:12;5.68
2100;4.90;;R B' U' L U' L R L' U r' u';2026-03-30 14:35:31;4.90
2101;6.35;;B R L' U' B' L B L l' r' b' u';2026-03-30 14:35:48;6.35
2102;6.27;;R B U' R' L' U' R L' l' b' u';2026-03-30 14:36:20;6.27
2103;4.98;;U' B' L U' R' U R' B U' l r b u';2026-03-30 14:36:51;4.98
2104;12.66;;B' L B R U L B R r b u;2026-03-30 14:37:09;12.66
2105;4.61;;L U' B' L U' L' B U' l' u;2026-03-30 14:37:41;4.61
2106;4.16;;B' L' B' U R' U R U' r' b u;2026-03-30 14:38:00;4.16
2107;3.57;;U' R L' R L B' L' U' l r';2026-03-30 14:38:16;3.57
2108;4.66;;U' B' L' U' B U' B' R' l' b' u;2026-03-30 14:38:46;4.66
2109;5.00;;B R U R B R U' B' r u';2026-03-30 14:39:03;5.00
2110;5.51;;U' R B' R L U B L' r';2026-03-30 14:39:24;5.51
2111;6.09;;L' U' L' B' U' L B U' L' r' u';2026-03-30 14:39:47;6.09
2112;7.21;;B L' R L' R U' B L l r' b;2026-03-30 14:40:13;7.21
2113;8.52;;R' B R L R B R' U l r b' u';2026-03-30 14:40:39;8.52
2114;7.67;;R' U' L' U' L' U' B R' l r' b';2026-03-30 14:41:05;7.67
2115;2.43;;L' R U B' L' B L' U' l' r;2026-03-30 14:41:25;2.43
2116;6.92;;L B' L R U B' R L' l r u';2026-03-30 14:41:45;6.92
2117;3.93;;L' U' B L' U B' L' R r b' u';2026-03-30 14:42:08;3.93
2118;5.17;;U' R L' U' R' U R' L r' b u';2026-03-30 14:42:35;5.17
2119;6.59;;U R B U' L' R' U L' l' u';2026-03-30 14:43:13;6.59
2120;5.20;;U L B R' U L' U' R' l' b' u;2026-03-30 14:43:35;5.20
2121;4.50;;L' U' R U' B L R' U l u;2026-03-30 14:43:59;4.50
2122;6.18;;B' U L' B' U L' B U' l' r b';2026-03-30 14:44:47;6.18
2123;5.91;;R L' R' U L R' B R' r';2026-03-30 14:45:11;5.91
2124;5.08+;;L' B U B' R' L' U L' l;2026-03-30 14:45:42;3.08
2125;8.08;;R U' B R' B' U' R' B' U' u';2026-03-30 14:46:03;8.08
2126;4.21;;L R' B' L U' L B' L U' u';2026-03-30 14:46:26;4.21
2127;DNF(3.25);;U R L R' U' R' L' R' b';2026-03-30 14:46:46;3.25
2128;4.70;;B' L' B' L' U' B R' L' l' u';2026-03-30 14:47:08;4.70
2129;3.69;;U R' B R U L' B' U' r';2026-03-30 14:47:27;3.69
2130;4.27;;R B' L R L B' L U r' b';2026-03-30 14:47:56;4.27
2131;4.82;;R' U' L' U' L' B' R' U l r u;2026-03-30 14:48:18;4.82
2132;6.50;;R U B R' L' B' U B' U' r b u';2026-03-30 14:48:40;6.50
2133;5.25;;R L' R' U' B' R L U' l r' b';2026-03-30 14:48:59;5.25
2134;4.73;;R' U' R' L U L U L u';2026-03-30 14:49:24;4.73
2135;5.55;;R' B L R' U' R' B L' l r' u;2026-03-30 14:49:46;5.55
2136;6.46;;U' L B U' B' R' U' B' r b' u;2026-03-30 14:50:06;6.46
2137;7.04;;B U' R U' L B' L U r u;2026-03-30 14:50:36;7.04
2138;DNF(5.59);;U' R' L' U L' R' B R' l r b' u';2026-03-30 14:51:01;5.59
2139;4.76;;R' B R U R' L' B L l' r' b';2026-03-30 14:51:27;4.76
2140;7.78+;;B R L R' U R' U B' r' b' u';2026-03-30 14:51:51;5.78
2141;7.30;;B' L U' R L U R' L l r' b;2026-03-30 14:52:11;7.30
2142;4.21;;L' B R' L R L' U' L U' b u';2026-03-30 14:52:32;4.21
2143;5.87;;R L' R B' U L B' L b u;2026-03-31 18:12:14;5.87
2144;3.88;;B' L R' L' R U R L r b';2026-03-31 18:12:38;3.88
2145;5.69;;U R U B R' U' L' U;2026-03-31 18:12:52;5.69
2146;7.32;;U' L' B L' U B' R' L U l r' u';2026-03-31 18:13:11;7.32
2147;4.40;;R U L U' R U' R' L' l' r' b';2026-03-31 18:13:35;4.40
2148;3.86;;R' U' B L U' L U L' l' r' b;2026-03-31 18:13:53;3.86
2149;4.52;;B U' R U' L' B R U l' r' b u;2026-03-31 18:14:11;4.52
2150;4.21;;R' B L' R' L' R' L U' l' b';2026-03-31 18:15:01;4.21
2151;5.22;;R B' R' B L R U L l u;2026-03-31 18:15:30;5.22
2152;4.77;;U R L R' U' L' R L' l' r';2026-03-31 18:15:49;4.77
2153;7.70;;R' B' R L' U B' R U l b';2026-03-31 18:16:05;7.70
2154;4.95;;L U' L U' L B R' L' l' r' u';2026-03-31 18:16:24;4.95
2155;4.78;;B' L B R B L' B U' r b;2026-03-31 18:16:44;4.78
2156;4.65;;L' U B U' B R U' L b' u;2026-03-31 18:17:17;4.65
2157;8.52;;B L U B' L' B U R' U' l r' b u';2026-03-31 18:17:39;8.52
2158;7.38;;L' B R' U' B' L B U' L';2026-03-31 18:18:07;7.38
2159;6.56;;L B' U L B U' L R' L' l' b u;2026-03-31 18:18:30;6.56
2160;6.63+;;B U' R' U B U R' B' l' r' b u;2026-03-31 18:18:50;4.63
2161;4.16;;U' L R' L' B' R L B U' l' u';2026-03-31 18:19:09;4.16
2162;11.02;;L R' B R' L B L' U' b u';2026-03-31 18:19:27;11.02
2163;3.72;;B' U' L' B' L U R' U r b u;2026-03-31 18:19:56;3.72
2164;5.58;;U R L B' U R' L' U' l b' u';2026-03-31 18:20:19;5.58
2165;7.06;;R' B' L U' R B' U' R L l r b u;2026-03-31 18:20:40;7.06
2166;5.34;;B R' L' R' U' R B' L' l' r' u;2026-03-31 18:21:05;5.34
2167;3.21;;U' R' U B' U' R B' U' l r b u';2026-03-31 18:21:34;3.21
2168;5.71;;U' B' R L' B L' B U' l' r' b';2026-03-31 18:21:52;5.71
2169;4.27;;U' R' L B R' U' R' B r u;2026-03-31 18:22:21;4.27
2170;3.91;;B L' R' L U R' L' R' U r u';2026-03-31 18:22:43;3.91
2171;4.73;;B' R' B' U' B L' U B' R b' u;2026-03-31 18:23:02;4.73
2172;15.33;;B' L' B' U L' U' R' U' l' b' u';2026-03-31 18:23:19;15.33
2173;4.24;;B L B' R L' U R' L' l' b u;2026-03-31 18:23:47;4.24
2174;5.24;;R' L U' R B' U B' U l r' b' u;2026-03-31 18:24:04;5.24
2175;6.53+;;R' L U' B' U L B L' U' l r' b;2026-03-31 18:24:38;4.53
2176;4.18;;B' L' B R' L B U L' l' r';2026-03-31 18:25:10;4.18
2177;7.84;;B U R' L' U' B L' R' r';2026-03-31 18:25:28;7.84
2178;6.37;;L B' L' R U R L B' l r' b;2026-03-31 18:25:51;6.37
2179;9.34;;R B L R' L U' R L U l r' b u;2026-03-31 18:26:11;9.34
2180;4.11;;L R' L' U B' L U B r b';2026-03-31 18:26:43;4.11
2181;12.07;;B' U L R' U L R L' U' l r' b u;2026-03-31 18:27:06;12.07
2182;4.77;;L B' L' U' L U R L' l' b;2026-03-31 18:27:38;4.77
2183;7.28;;R L B U L' U L' U' l r' b u';2026-03-31 18:27:57;7.28
2184;5.12;;R' L R B U L R L U' l' r b';2026-03-31 18:28:24;5.12
2185;3.76;;U R' L U B U B' U r b' u;2026-03-31 18:28:43;3.76
2186;6.20;;L U' R B' L B' U' R' L l b' u';2026-03-31 18:29:04;6.20
2187;7.61;;L' R U B R' B' U B l r' b';2026-03-31 18:29:27;7.61
2188;5.15;;U' L B' R U' L' B R' U' r b u';2026-03-31 18:29:55;5.15
2189;3.43;;R' L R U L R' L B l';2026-03-31 18:30:09;3.43
2190;12.99;;R U' B' R' B L U' B U' l r' b;2026-03-31 18:30:30;12.99
2191;3.78;;B U' R' L' U L' R L l b;2026-03-31 18:30:56;3.78
2192;4.43;;R' U L B R' U B' R' l r' b;2026-03-31 18:31:24;4.43
2193;5.89;;U L B' U L B' R' L' U l r' b;2026-03-31 18:31:45;5.89
2194;6.39;;L B R' B U' L R' B' L' b' u';2026-03-31 18:32:07;6.39
2195;5.36;;L' R' L B' L R B' U' l';2026-03-31 18:32:26;5.36
2196;4.95;;B R' B R' L B' L U r b' u';2026-03-31 18:32:46;4.95
2197;DNF(6.42);;B' L' R B' U' L U R' U' b' u';2026-03-31 18:33:04;6.42
2198;4.71;;L' U' R' L' R' L' U' R' U b' u';2026-03-31 18:33:27;4.71
2199;7.12;;U' B U R B' U R U r' u';2026-03-31 18:33:47;7.12
2200;5.60;;B L U R' U' B R U r' b' u';2026-03-31 18:34:12;5.60
2201;3.20;;U' L' U L' R L R' U' r' b;2026-03-31 18:34:29;3.20
2202;5.63;;B' U' L U' L R' L U' l' r b u';2026-03-31 18:34:47;5.63
2203;5.93;;R B U' L B' R' L' U' r b' u';2026-03-31 18:35:04;5.93
2204;4.87;;U R B U' B L R' L' r' b;2026-03-31 18:35:27;4.87
2205;10.62;;B R' B L' R U B' R' l r' b u;2026-03-31 18:35:54;10.62
2206;6.02+;;R L' R L' B L' B U l' r u;2026-03-31 18:36:21;4.02
2207;4.25;;U' L B' R L B U' R r' b u';2026-03-31 18:36:43;4.25
2208;3.19;;U' L U' L' R L' R U l' u';2026-03-31 18:37:01;3.19
2209;4.88;;L' R B U R B' U R' l r' u';2026-03-31 21:41:11;4.88
2210;5.83;;R U R' B L' U' L' U l' r u;2026-03-31 21:41:31;5.83
2211;5.22;;U R U' L' R' U' R U' l' r b' u';2026-03-31 21:41:53;5.22
2212;4.77;;B U L B' L B R U' r b u';2026-03-31 21:42:13;4.77
2213;5.13;;B U' L R' B U L R' r b';2026-03-31 21:42:51;5.13
2214;6.82;;R' B' L U' R' B U' L b u';2026-03-31 21:44:01;6.82
2215;4.51;;L' U R' U' B L' B' R l' r';2026-03-31 21:44:26;4.51
2216;6.88;;B R' B L U' B' U' B l' r u';2026-03-31 21:44:45;6.88
2217;3.46;;R U' L' R' B L R U r' b' u';2026-03-31 21:45:09;3.46
2218;3.01;;U' L' R L' U' R L' U b;2026-03-31 21:45:26;3.01
2219;7.64;;L' B U' R' B' U B U' l r b' u;2026-03-31 21:45:51;7.64
2220;3.61;;L B R' B L B R L l r b' u';2026-03-31 21:46:16;3.61
2221;4.36;;R U' R L R' L B U l b;2026-03-31 21:46:37;4.36
2222;5.15;;R B U L B' U R' U' L' r' b u';2026-03-31 21:46:56;5.15
2223;5.50;;L' B U L' R U L U l' b u';2026-03-31 21:47:20;5.50
2224;4.06;;B' L B' U' B U' L U' l' r' b;2026-03-31 21:47:43;4.06
2225;5.13;;B U' L' B' U R B' U' l r b u;2026-03-31 21:48:07;5.13
2226;6.60;;L U' B' R U L U' B' b;2026-03-31 21:48:28;6.60
2227;5.77;;B U' B U' R B' L B' l';2026-03-31 21:48:54;5.77
2228;6.06;;B U' B' L' U B' L' R l' r b;2026-03-31 21:49:21;6.06
2229;7.04;;B' U' R B' U B' R L l r' b';2026-03-31 21:49:49;7.04
2230;4.55;;U B U B L' B R L l r u';2026-03-31 21:50:11;4.55
2231;4.74;;B U L' U B L' B U' l' b;2026-03-31 21:50:25;4.74
2232;6.10;;R L' U B U' L U R l r b';2026-03-31 21:50:55;6.10
2233;4.67;;B' R' L U L B' U' B' l r';2026-03-31 21:51:21;4.67
2234;6.09;;R' L' B U B U' R B' U b;2026-03-31 21:51:45;6.09
2235;4.91;;B R' L B L' R' L' U' l' r' u';2026-03-31 21:52:05;4.91
2236;4.54;;U L U' B' R B' R U l r b';2026-03-31 21:52:24;4.54
2237;4.36;;L R L' U' R' L R' U' l b;2026-03-31 21:52:47;4.36
2238;6.59;;U L' U' L U' R L U' l' b u;2026-03-31 21:53:12;6.59
2239;8.89;;R L U' R L' R B U l' r;2026-03-31 21:53:33;8.89
2240;4.88;;R' U' R B R B L' U' l r';2026-03-31 21:53:53;4.88
2241;4.74;;U L' B' U L' B L' U r b u;2026-03-31 21:54:08;4.74
2242;5.32;;U' L U' B R' B' L U l' b' u;2026-03-31 21:54:25;5.32
2243;5.45;;R' L B' U' R U' B' L' l' r b';2026-03-31 21:54:43;5.45
2244;5.69;;R' U' L' R' B' R' L' U l b' u';2026-03-31 21:55:08;5.69
2245;8.26+;;B R' U B' U R' B U l r' b';2026-03-31 21:55:26;6.26
2246;5.27;;R' L U R L U R' U l' r b' u;2026-03-31 21:55:50;5.27
2247;7.36;;L' B' R' U L R' U B' r b';2026-03-31 21:56:13;7.36
2248;4.32;;R U R B' L' R L' R l r b u';2026-03-31 21:56:52;4.32
2249;4.08;;L B U R U L' B' R b' u';2026-03-31 21:57:08;4.08
2250;5.84;;B' R' L B U' L U R' l b' u;2026-03-31 21:57:29;5.84
2251;8.61+;;U' R' L B' R B' U L' l r' b;2026-03-31 21:57:48;6.61
2252;5.12;;R B' R U B R' U' B' l b u';2026-03-31 21:58:09;5.12
2253;3.14;;U' L U L' B' U' B U' r b' u;2026-03-31 21:59:03;3.14
2254;5.03;;B' R B U' R' B U' R' r u;2026-03-31 21:59:20;5.03
2255;5.19;;R' B L' R' B R' U R l r' b u';2026-03-31 22:00:10;5.19
2256;7.97;;L' B L' B' R' U' R U' l' b';2026-03-31 22:00:32;7.97
2257;4.65;;R' B L' R' U L R' U l;2026-03-31 22:01:03;4.65
2258;7.16+;;U' L' B L U B R' U l r' b u;2026-03-31 22:01:21;5.16
2259;9.27;;L U' B' L' R U' B' L l' r b' u;2026-03-31 22:01:55;9.27
2260;7.58;;L U B' U' R U R' L U' r' b' u';2026-03-31 22:02:18;7.58
2261;4.72;;U' B U' R' L' B R' L' l r';2026-03-31 22:02:44;4.72
2262;3.35;;B' R' L' B' R U L U' u;2026-04-01 14:38:44;3.35
2263;5.94;;B' L' B R' U R' B U l b';2026-04-01 14:39:08;5.94
2264;6.97;;U' B L R' L' B U L' l r b u;2026-04-01 14:39:37;6.97
2265;5.24+;;R' B' U B' U' B' R U' r' b;2026-04-01 14:40:03;3.24
2266;DNF(4.91);;L U R' L R' L B L' r' b' u;2026-04-01 14:40:28;4.91
2267;10.05;;U B' U' L R B' U' R U l r b' u';2026-04-01 14:40:56;10.05
2268;6.01;;L R B' U' R U' L' R' b';2026-04-01 14:41:23;6.01
2269;8.23;;R U' B' L' B' R B U l' r' b' u';2026-04-01 14:41:45;8.23
2270;11.12+;;B L' U' B' U' B' L R' U' r' b' u';2026-04-01 14:42:10;9.12
2271;5.90;;L R' U' L B' R' U R' l' r b;2026-04-01 14:42:38;5.90
2272;6.19;;L' U R B L' B R' U r' u';2026-04-01 14:43:09;6.19
2273;4.82;;R B' U' R' U R' L' R' l r b u;2026-04-01 14:43:32;4.82
2274;5.73;;L' U' R L B R' L' U l r' b' u;2026-04-01 14:43:50;5.73
2275;6.15;;R B R U R' B L U r b u';2026-04-01 14:44:11;6.15
2276;6.05;;L' U R' L U B R' U r';2026-04-01 14:44:42;6.05
2277;4.64;;R U' B' U L R U' R' U' l' b';2026-04-01 14:45:03;4.64
2278;4.71;;U' R B L' R' L' B L' b' u;2026-04-01 14:45:33;4.71
2279;5.73;;L R' B R' U' L' B' R l r u';2026-04-01 14:45:51;5.73
2280;4.60;;R U R' U B' R L' U' l r b' u';2026-04-01 14:46:13;4.60
2281;5.32+;;L B' R' L B L R' U' r b u';2026-04-01 14:46:37;3.32
2282;21.82;;U' B' L U' B L' R' L' U' r' u;2026-04-01 14:47:06;21.82
2283;5.66;;U L R' U R' B U L' l u';2026-04-01 14:48:02;5.66
2284;4.57;;B U R B' R U L' U' l r u';2026-04-01 14:48:29;4.57
2285;5.07;;R' L U' B' L B R' L' l' b u';2026-04-01 14:48:47;5.07
2286;6.45;;R U L U R L' B' R U' l' r' b;2026-04-01 14:49:10;6.45
2287;5.58;;B L U R B U L' U l r' u;2026-04-01 14:49:32;5.58
2288;7.20;;R U' R L' R' B' R L' U' l u';2026-04-01 14:50:04;7.20
2289;3.64;;B U R' B R' B' U L' l' r' b' u;2026-04-01 14:50:37;3.64
2290;5.91;;L' R' U B L' R B U' l' b u;2026-04-01 20:35:54;5.91
2291;6.37+;;R' B L' B' L U R L' r' b' u;2026-04-01 20:37:01;4.37
2292;5.68;;R L' B' R' L B U' B b u;2026-04-01 20:37:32;5.68
2293;5.02;;B U' B' R' B' R' L U' r' b u;2026-04-01 20:37:51;5.02
2294;4.72;;R B' L' U' L' B R B' r' b';2026-04-01 20:38:18;4.72
2295;5.49;;R' L B' U R U' L' R' l r' b' u;2026-04-01 20:38:54;5.49
2296;6.10;;B L R B R B R U L' l' b' u';2026-04-01 20:39:16;6.10
2297;4.55;;R B' L B' U' R U R l b';2026-04-01 20:39:45;4.55
2298;6.48+;;B L' R U' R U' R B' U l r b';2026-04-01 20:40:18;4.48
2299;5.25;;U' R' U L R B U L' l' r u;2026-04-01 20:41:10;5.25
2300;3.16;;B' R L B R' L' U' R l' b' u;2026-04-01 20:41:38;3.16
2301;3.12;;U' R B' R' B R U R' r' b u';2026-04-01 20:41:58;3.12
2302;8.66;;B U B' L U B' R L U' l b';2026-04-01 20:42:23;8.66
2303;5.67;;B' L' R' B R' B L U' l r b u;2026-04-01 20:42:47;5.67
2304;5.37;;L' B R U' L' B' U L U l r' b u';2026-04-01 20:43:27;5.37
2305;5.66;;R L R B' L R L B L' l r' b u';2026-04-01 20:43:52;5.66
2306;6.00+;;R U' L' R' L U L' U r' b;2026-04-01 20:44:13;4.00
2307;4.15;;B' U' B' U B' R L' U' l' b u';2026-04-01 20:44:34;4.15
2308;4.42;;U B L' U' L' B R L l r b u;2026-04-01 20:44:56;4.42
2309;11.60+;;U L' B' U' L' B R' U l' r b';2026-04-01 20:45:17;9.60
2310;5.79;;R B R' B U' L' U R L l b' u';2026-04-01 20:45:47;5.79
2311;2.03;;R' U' L' B L' B' L' U' b;2026-04-01 20:46:15;2.03
2312;5.33;;L' B U B U' R' B' L' b u';2026-04-01 20:46:41;5.33
2313;6.07;;U L' R B U' B' L R' l b u';2026-04-01 20:47:00;6.07
2314;4.95;;L' R' U' R L U' B U' l b' u';2026-04-01 20:47:21;4.95
2315;7.90;;U' L' R L' R L B R' U' l' r' b';2026-04-01 20:47:44;7.90
2316;6.73;;U' B' U L U' R B' R l r' b u';2026-04-01 20:48:12;6.73
2317;3.96;;B R L R' U' B' L' U' l b' u;2026-04-01 20:48:31;3.96
2318;1.96;;R' U' R' U' B L' B' U' r';2026-04-01 20:48:57;1.96
2319;5.26;;R U B' R' B L' R B l' r b u;2026-04-01 20:49:19;5.26
2320;6.15+;;L' B' U R L R' L' U' l' r b u';2026-04-01 20:49:45;4.15
2321;6.38;;B R' L' R' B' L U' L l b u';2026-04-01 20:50:18;6.38
2322;7.03+;;L' R B' U L' U' L' R r b u';2026-04-01 20:50:44;5.03
2323;4.83;;B' L U B' R B' U' R' l b';2026-04-01 20:51:05;4.83
2324;6.56;;B' R' B L R' B R L l r b u';2026-04-01 20:51:29;6.56
2325;5.53;;R B' L' B U' L U L' U' r' b' u;2026-04-01 20:51:48;5.53
2326;5.01;;R U B L' R U' B R U' b u';2026-04-01 20:52:12;5.01
2327;5.97;;B' U' L B' L U' B' U' l b';2026-04-01 20:52:34;5.97
2328;6.22;;B U R' B' U L' R' B' U' l' r b u;2026-04-01 20:53:06;6.22
2329;6.61+;;L' U' L' U L' R' B L' U l r;2026-04-01 20:53:28;4.61
2330;DNF(10.13);;U B L' B U' L B L' l b';2026-04-01 20:53:54;10.13
2331;5.69;;B U' R' B' U R' L R' U' l' r u;2026-04-01 20:54:21;5.69
2332;4.22;;L' U B L' R B R L l r' b;2026-04-01 20:54:41;4.22
2333;3.80;;L U L B' U' L R U' l b;2026-04-01 20:55:04;3.80
2334;3.95;;U L' B' R B' U' R' B l r' b u;2026-04-01 20:55:28;3.95
2335;7.25+;;U' L B' L' R' L U L b' u;2026-04-01 20:55:57;5.25
2336;6.38+;;L' R B' R L' U' R' U r' b;2026-04-01 20:56:31;4.38
2337;8.41+;;R L' B R B L' U' L l r' b u;2026-04-01 20:56:53;6.41
2338;7.84;;B' R B U' B' L U' L' r' b' u';2026-04-01 20:57:19;7.84
2339;4.64;;B' L U L B' L' R U l r b u';2026-04-01 20:57:42;4.64
2340;9.20;;B' L B U' L B U' L U' l' b u;2026-04-01 20:58:15;9.20
2341;4.75;;U L' U B' L B' U L l' r' b';2026-04-01 20:58:41;4.75
2342;4.53;;B' L U' B' U B' U' L' l' r' b' u';2026-04-01 20:59:02;4.53
2343;2.58;;L R L U' L B U R' l' u';2026-04-01 20:59:28;2.58
2344;7.27+;;R' B' L U B U L' U' l r b' u;2026-04-02 12:50:20;5.27
